改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A23B 4/22,,・・・・微生物；酵素［５］
uploaded,新設,,A23B 4/24,,・・・無機化合物［５］
uploaded,新設,,A23B 4/26,,・液体を用いる保存のための装置［５］
uploaded,新設,,A23B 4/28,,・・液体の注入によるもの［５］
uploaded,新設,,A23B 4/03,,・・液体の噴霧によるもの［５］
uploaded,新設,,A23B 4/32,,・固体を用いる保存のための装置［５］
uploaded,新設,,A23B 5/005,,・加熱による保存［５］
uploaded,新設,,A23B 5/01,,・・照射または電気的処理によるもの［５］
uploaded,新設,,A23B 5/015,,・加熱効果のない照射または電気的処理による保存［５］
uploaded,新設,,A23B 5/025,,・・化学薬品を添加するもの（Ａ２３Ｂ５／０３，Ａ２３Ｂ５／０３５が優先）［５］
uploaded,新設,,A23B 5/03,,・・凍結乾燥［５］
uploaded,新設,,A23B 5/035,,・・噴霧乾燥［５］
uploaded,新設,,A23B 5/045,,・・冷凍後の解凍［５］
uploaded,新設,,A23B 5/05,,・・化学薬品の添加によるもの［５］
uploaded,新設,,A23B 5/055,,・・・低温での食品と化学薬品，例．液体Ｎ↓２，の間の直接接触によるもの［５］
uploaded,新設,,A23B 5/08,,・化学薬品による保存［５］
uploaded,新設,,A23B 5/01,,・・ガス状態のもの，例．燻蒸；組成物またはそのための装置［５］
uploaded,新設,,A23B 5/12,,・・液体または固体状態のもの［５］
uploaded,新設,,A23B 5/14,,・・・有機化合物；微生物；酵素［５］
uploaded,新設,,A23B 5/16,,・・・・微生物；酵素［５］
uploaded,新設,,A23B 5/18,,・・・無機化合物［５］
uploaded,新設,,A23B 5/02,,・・・液体を用いる保存のための装置［５］
uploaded,新設,,A23B 5/22,,・・・固体を用いる保存のための装置［５］
uploaded,新設,,A23B 7/005,,・加熱による保存［５］
uploaded,新設,,A23B 7/01,,・・照射または電気的処理によるもの［５］
uploaded,新設,,A23B 7/015,,・加熱効果のない照射または電気的処理による保存［５］
uploaded,新設,,A23B 7/022,,・・化学薬品を添加するもの（Ａ２３Ｂ７／０２４～Ａ２３Ｂ７／０２８が優先）［５］
uploaded,新設,,A23B 7/024,,・・凍結乾燥［５］
uploaded,新設,,A23B 7/026,,・・噴霧乾燥［５］
uploaded,新設,,A23B 7/028,,・・薄層乾燥，ドラム乾燥またはローラー乾燥［５］
uploaded,新設,,A23B 7/045,,・・冷凍後の解凍［５］
uploaded,新設,,A23B 7/05,,・・化学薬品を添加するもの［５］
uploaded,新設,,A23B 7/055,,・・・低温での食品と化学薬品，例．液体Ｎ↓２，の間の直接接触によるもの［５］
uploaded,新設,,A23B 7/153,,・・液体または固体状態のもの［５］
uploaded,新設,,A23B 7/154,,・・・有機化合物；微生物；酵素［５］
uploaded,新設,,A23B 7/155,,・・・・微生物；酵素［５］
uploaded,新設,,A23B 7/157,,・・・無機化合物［５］
uploaded,新設,,A23B 7/158,,・・・液体を用いる保存のための装置［５］
uploaded,新設,,A23B 7/159,,・・・固体を用いる保存のための装置［５］
uploaded,新設,,A23B 9/02,,・加熱による保存［５］
uploaded,新設,,A23B 9/04,,・・照射または電気的処理によるもの［５］
uploaded,新設,,A23B 9/06,,・加熱効果のない照射または電気的処理による保存［５］
uploaded,新設,,A23B 9/08,,・乾燥；その後の再生［５］
uploaded,新設,,A23B 9/01,,・冷凍；その後の解凍；冷却［５］
uploaded,新設,,A23B 9/12,,・・冷凍後の解凍［５］
uploaded,新設,,A23B 9/14,,・保護層による被覆；組成物またはそのための装置［５］
uploaded,新設,,A23B 9/16,,・化学薬品による保存［５］
uploaded,新設,,A23B 9/18,,・・ガス状態のもの，例．燻蒸；組成物またはそのための装置［５］
uploaded,新設,,A23B 9/02,,・・・ＣＯ↓２，Ｎ↓２，Ｏ↓２，Ｈ↓２Ｏのみからなる製御された雰囲気，例．減圧，中で行なうもの［５］
uploaded,新設,,A23B 9/22,,・・・ＣＯ↓２，Ｎ↓２，Ｏ↓２，Ｈ↓２Ｏに他のガスを加えたものからなる制御された雰囲気中で行なうもの［５］
uploaded,新設,,A23B 9/24,,・・液体または固体状態のもの［５］
uploaded,新設,,A23B 9/26,,・・・有機化合物；微生物；酵素［５］
uploaded,新設,,A23B 9/28,,・・・・微生物；酵素［５］
uploaded,新設,,A23B 9/03,,・・・無機化合物［５］
uploaded,新設,,A23B 9/32,,・・・液体を用いる保存のための装置［５］
uploaded,新設,,A23B 9/34,,・・・固体を用いる保存のための装置［５］
uploaded,新設,,A23G 1/03,,・カカオ製品，例．チョコレート；その代用品［８］
uploaded,新設,,A23G 1/32,,・・組成に特徴があるもの［８］
uploaded,新設,,A23G 1/34,,・・・カカオの代用品［８］
uploaded,新設,,A23G 1/36,,・・・使用される脂質に特徴があるもの（乳製品を含むものＡ２３Ｇ１／４６）［８］
uploaded,新設,,A23G 1/38,,・・・・カカオバターの代用品［８］
uploaded,新設,,A23G 1/04,,・・・使用した糖質に特徴があるもの，例．多糖類（乳製品を含むものＡ２３Ｇ１／４６）［８］
uploaded,新設,,A23G 1/42,,・・・微生物または酵素を含むもの；医療補助または栄養剤，例．ビタミン剤（乳製品を含むものＡ２３Ｇ１／４６）［８］
uploaded,新設,,A23G 1/44,,・・・ペプチドまたは蛋白質を含むもの（乳製品を含むものＡ２３Ｇ１／４６）［８］
uploaded,新設,,A23G 1/46,,・・・乳製品を含むもの［８］
uploaded,新設,,A23G 1/48,,・・・植物またはその一部を含むもの，例．果物，種子または抽出物（ガムを含むものＡ２３Ｇ１／４０）［８］
uploaded,新設,,A23G 1/05,,・・形状，構造または物理的形態に特徴があるもの，例．非食用支持物を有する製品（液体製品，液体製品を製造するための粉末，フレークまたは顆粒状の固体製品Ａ２３Ｇ１／５６）［８］
uploaded,新設,,A23G 1/52,,・・・空気泡込，発泡，組織に間隔のあるまたは多孔性の製品［８］
uploaded,新設,,A23G 1/54,,・・・複合製品，例．積層物，被覆物または詰物［８］
uploaded,新設,,A23G 1/56,,・・液体製品；液体製品を製造するための粉末，フレークまたは顆粒状の固体製品，例．チョコレートミルクを製造するためのもの［８］
uploaded,新設,,A23G 3/34,,・糖菓，菓子またはマジパン；その製造過程［８］
uploaded,新設,,A23G 3/34 101,,・・あめ菓子または糖菓，例．甘納豆またはキャンディ
uploaded,新設,,A23G 3/34 102,,・・焼物菓子または打物菓子，例．らくがん
uploaded,新設,,A23G 3/34 104,,・・・米菓
uploaded,新設,,A23G 3/34 105,,・・蒸物菓子，例．ういろう（羊羮Ａ２３Ｇ３／３４　１０７，プディングＡ２３Ｌ９／１０）
uploaded,新設,,A23G 3/34 106,,・・あん，汁粉，餅菓子または最中（最中の皮はＡ２１Ｄ１３／００，その製造方法および装置はＡ２１Ｂ，Ｃ，Ｄ；あん製造において，調味工程以前の豆の処理，加工Ａ２３Ｌ１１／００）
uploaded,新設,,A23G 3/34 107,,・・羊羮
uploaded,新設,,A23G 3/34 108,,・・油菓
uploaded,新設,,A23G 3/34 109,,・・掛物菓子
uploaded,新設,,A23G 3/36,,・・配合に特徴があるもの［８］
uploaded,新設,,A23G 3/38,,・・・蔗糖を使わない製品［８］
uploaded,新設,,A23G 3/04,,・・・使用した脂質に特徴があるもの（乳製品を含むものＡ２３Ｇ３／４６）［８］
uploaded,新設,,A23G 3/42,,・・・使用した炭水化物に特徴があるもの，例．多糖類（乳製品を含むものＡ２３Ｇ３／４６）［８］
uploaded,新設,,A23G 3/44,,・・・ペプチドまたは蛋白質を含むもの（乳製品を含むものＡ２３Ｇ３／４６）［８］
uploaded,新設,,A23G 3/46,,・・・乳製品を含むもの［８］
uploaded,新設,,A23G 3/48,,・・・植物またはその一部を含むもの，例．果実，種子または抽出物（ガムを含むものＡ２３Ｇ３／４２）［８］
uploaded,新設,,A23G 3/05,,・・形状，構造または物理的形態に特徴があるもの，例．支持構造を有する製品（チョコレートを含む複合構造，例．積層物，被覆物または詰物Ａ２３Ｇ１／５４）［８］
uploaded,新設,,A23G 3/52,,・・・空気泡込，発泡，組織に間隔のあるまたは多孔性の製品［８］
uploaded,新設,,A23G 3/54,,・・・複合製品，例．積層物，被覆物または詰物［８］
uploaded,新設,,A23G 3/56,,・・・食用または非食用支持物を有する製品，例．棒付きキャンディー［８］
uploaded,新設,,A23G 4/00,,チュウインガム（チュウインガムの形態に特徴がある医薬組成物Ａ６１Ｋ９／６８）［８］
